운용사명,상품명,1개월누적수익률(퍼센트),3개월누적수익률(퍼센트),6개월누적수익률(퍼센트),12개월누적수익률(퍼센트),펀드등급,펀드유형,선취수수료(퍼센트),총보수(퍼센트)
한국투자신탁운용,한국투자TDF알아서2035(주혼-재간접)C-Pe,-0.53,0.71,3.43,11.92,3,재간접투자,0,0.481
한국투자신탁운용,한국투자TDF알아서2035(주혼-재간접)C-W,-26.04,-25.07,-22.98,-16.51,3,재간접투자,0,0.236
한국투자신탁운용,한국투자TDF알아서2035(주혼-재간접)Ce,-0.54,0.7,3.41,11.88,3,재간접투자,0,0.506
한국투자신탁운용,한국투자TDF알아서2040(주혼-재간접)A,-0.68,0.66,3.29,12.6,3,재간접투자,1,0.918
한국투자신탁운용,한국투자TDF알아서2040(주혼-재간접)Ae,-0.66,0.74,3.46,12.96,3,재간접투자,0.5,0.598
한국투자신탁운용,한국투자TDF알아서2040(주혼-재간접)C,-0.71,0.57,3.12,12.22,3,재간접투자,0,1.258
한국투자신탁운용,한국투자TDF알아서2040(주혼-재간접)C-P,-0.71,0.58,3.15,12.29,3,재간접투자,0,1.198
한국투자신탁운용,한국투자TDF알아서2040(주혼-재간접)C-Pe,-0.67,0.7,3.38,12.8,3,재간접투자,0,0.738
한국투자신탁운용,한국투자TDF알아서2040(주혼-재간접)C-W,-0.63,0.82,3.63,13.32,3,재간접투자,0,0.278
한국투자신탁운용,한국투자TDF알아서2040(주혼-재간접)Ce,-0.67,0.69,3.37,12.77,3,재간접투자,0,0.768
한국투자신탁운용,한국투자TDF알아서2045(주혼-재간접)A,-0.78,0.71,3.37,13.49,3,재간접투자,1,0.961
한국투자신탁운용,한국투자TDF알아서2045(주혼-재간접)Ae,-0.75,0.79,3.53,13.85,3,재간접투자,0.5,0.641
한국투자신탁운용,한국투자TDF알아서2045(주혼-재간접)C,-0.81,0.62,3.19,13.1,3,재간접투자,0,1.301
한국투자신탁운용,한국투자TDF알아서2045(주혼-재간접)C-P,-0.8,0.64,3.22,13.17,3,재간접투자,0,1.241
한국투자신탁운용,한국투자TDF알아서2045(주혼-재간접)C-Pe,-0.76,0.76,3.46,13.69,3,재간접투자,0,0.781
한국투자신탁운용,한국투자TDF알아서2045(주혼-재간접)C-W,-0.72,0.88,3.72,14.23,3,재간접투자,0,0.321
한국투자신탁운용,한국투자TDF알아서2045(주혼-재간접)Ce,-0.77,0.75,3.45,13.65,3,재간접투자,0,0.811
한국투자신탁운용,한국투자e단기채ESG증권투자신탁(채권)A,0.28,1.04,2.18,4.65,5,채권형,0.1,0.205
한국투자신탁운용,한국투자e단기채ESG증권투자신탁(채권)A-e,0.29,1.06,2.21,4.71,5,채권형,0.05,0.15
한국투자신탁운용,한국투자e단기채ESG증권투자신탁(채권)A1,0.29,1.07,2.23,4.74,5,채권형,0.25,0.115
한국투자신탁운용,한국투자e단기채ESG증권투자신탁(채권)C,0.28,1.02,2.14,4.55,5,채권형,0,0.295
한국투자신탁운용,한국투자e단기채ESG증권투자신탁(채권)C-P,0.28,1.03,2.16,4.61,5,채권형,0,0.245
한국투자신탁운용,한국투자e단기채ESG증권투자신탁(채권)C-Pe,0.29,1.05,2.2,4.69,5,채권형,0,0.17
한국투자신탁운용,한국투자e단기채ESG증권투자신탁(채권)C-e,0.28,1.05,2.19,4.66,5,채권형,0,0.196
한국투자신탁운용,한국투자e단기채ESG증권투자신탁(채권)C-w,0.29,1.07,2.24,4.76,5,채권형,0,0.095
한국투자신탁운용,한국투자글로벌전기차&자율주행(주식)A,5.74,11.38,11.93,5.41,2,주식형,1,1.518
한국투자신탁운용,한국투자글로벌전기차&자율주행(주식)Ae,5.77,11.48,12.14,5.81,2,주식형,0.5,1.143
한국투자신탁운용,한국투자글로벌전기차&자율주행(주식)C,5.69,11.23,11.63,4.82,2,주식형,0,2.068
한국투자신탁운용,한국투자글로벌전기차&자율주행(주식)C2,5.71,11.29,11.74,5.03,2,주식형,0,1.868
한국투자신탁운용,한국투자글로벌전기차&자율주행(주식)C3,5.73,11.34,11.85,5.25,2,주식형,0,1.668
한국투자신탁운용,한국투자글로벌전기차&자율주행(주식)C4,5.75,11.39,11.96,5.46,2,주식형,0,1.468
한국투자신탁운용,한국투자글로벌전기차&자율주행(주식)Ce,5.76,11.45,12.07,5.68,2,주식형,0,1.268
한국투자신탁운용,한국투자글로벌전기차&자율주행(주식)Cp,5.73,11.33,11.84,5.22,2,주식형,0,1.688
한국투자신탁운용,한국투자글로벌전기차&자율주행(주식)Cpe,5.77,11.46,12.09,5.72,2,주식형,0,1.228
한국투자신탁운용,한국투자글로벌전기차&자율주행(주식)Cw,5.81,11.58,12.35,6.22,2,주식형,0,0.768
한국투자신탁운용,한국투자미국배당귀족(채권혼합)A,-2.2,-1.01,3.2,5.65,4,채권혼합형,0.8,0.44
한국투자신탁운용,한국투자미국배당귀족(채권혼합)A-e,-2.2,-0.99,3.22,5.7,4,채권혼합형,0.4,0.39
한국투자신탁운용,한국투자미국배당귀족(채권혼합)C,-2.24,-1.13,2.94,5.12,4,채권혼합형,0,0.94
한국투자신탁운용,한국투자미국배당귀족(채권혼합)C-P,-2.24,0,0,0,4,채권혼합형,0,0.84
한국투자신탁운용,한국투자미국배당귀족(채권혼합)C-Pe,-2.21,-1.04,3.12,5.49,4,채권혼합형,0,0.59
한국투자신탁운용,한국투자미국배당귀족(채권혼합)C-W,-2.19,-0.98,3.25,5.76,4,채권혼합형,0,0.34
한국투자신탁운용,한국투자미국배당귀족(채권혼합)C-e,-2.22,-1.06,3.09,5.44,4,채권혼합형,0,0.64
한국투자신탁운용,한국투자미국배당귀족H(주식)A,-6.48,-4.94,3.58,4.64,2,주식형,1,0.9
한국투자신탁운용,한국투자미국배당귀족H(주식)Ae,-6.46,-4.88,3.71,4.91,2,주식형,0.5,0.645
한국투자신탁운용,한국투자미국배당귀족H(주식)C,-6.55,-5.13,3.16,3.81,2,주식형,0,1.69
한국투자신탁운용,한국투자미국배당귀족H(주식)Ce,-6.48,-4.94,3.58,4.65,2,주식형,0,0.89
한국투자신탁운용,한국투자미국배당귀족H(주식)Cp,-6.52,-5.04,3.36,4.21,2,주식형,0,1.31
한국투자신탁운용,한국투자미국배당귀족H(주식)Cpe,-6.48,-4.93,3.6,4.69,2,주식형,0,0.85
한국투자신탁운용,한국투자미국배당귀족H(주식)Cw,-6.44,-4.82,3.84,5.17,2,주식형,0,0.39
한국투자신탁운용,한국투자미국배당귀족UH(주식)A,-1.67,5.83,10.84,21.62,3,주식형,1,0.9
한국투자신탁운용,한국투자미국배당귀족UH(주식)Ae,-1.65,5.9,10.98,21.92,3,주식형,0.5,0.645
한국투자신탁운용,한국투자미국배당귀족UH(주식)C,-1.74,5.63,10.41,20.68,3,주식형,0,1.69
한국투자신탁운용,한국투자미국배당귀족UH(주식)Ce,-1.67,5.83,10.84,21.63,3,주식형,0,0.89
한국투자신탁운용,한국투자미국배당귀족UH(주식)Cp,-1.71,5.72,10.61,19.8,3,주식형,0,1.31
한국투자신탁운용,한국투자미국배당귀족UH(주식)Cpe,-1.66,5.84,10.87,21.68,3,주식형,0,0.85
한국투자신탁운용,한국투자미국장기국채(USD)A,-5.54,-9.82,-4.78,0,4,재간접투자,0.7,0.65
한국투자신탁운용,한국투자미국장기국채(USD)A-e,-5.52,-9.78,-4.68,0,4,재간접투자,0.35,0.45
한국투자신탁운용,한국투자미국장기국채(USD)C,-5.55,-9.87,-4.87,0,4,재간접투자,0,0.85
한국투자신탁운용,한국투자미국장기국채(USD)C-e,-5.53,-9.8,-4.72,0,4,재간접투자,0,0.55
한국투자신탁운용,한국투자미국장기국채H(채권-재간접)A,-5.56,-9.99,-5.83,0,5,재간접투자,0.7,0.65
한국투자신탁운용,한국투자미국장기국채H(채권-재간접)A-e,-5.55,-9.94,-5.73,0,5,재간접투자,0.35,0.45
한국투자신탁운용,한국투자미국장기국채H(채권-재간접)C,-5.58,-10.04,-5.93,0,5,재간접투자,0,0.85
한국투자신탁운용,한국투자미국장기국채H(채권-재간접)C-P,-5.57,-10,-5.86,0,5,재간접투자,0,0.71
한국투자신탁운용,한국투자미국장기국채H(채권-재간접)C-Pe,-5.55,-9.95,-5.75,0,5,재간접투자,0,0.48
한국투자신탁운용,한국투자미국장기국채H(채권-재간접)C-W,-5.53,-9.89,-5.64,0,5,재간접투자,0,0.25
한국투자신탁운용,한국투자미국장기국채H(채권-재간접)C-e,-5.56,-9.97,-5.78,0,5,재간접투자,0,0.55
한국투자신탁운용,한국투자미국장기국채UH(채권-재간접)A,-0.33,0.6,1.09,0,5,재간접투자,0.7,0.65
한국투자신탁운용,한국투자미국장기국채UH(채권-재간접)A-e,-0.32,0.65,1.19,0,5,재간접투자,0.35,0.45
한국투자신탁운용,한국투자미국장기국채UH(채권-재간접)C,-0.35,0.55,0.32,0,5,재간접투자,0,0.85
한국투자신탁운용,한국투자미국장기국채UH(채권-재간접)C-P,0,0,0,0,5,재간접투자,0,0.71
한국투자신탁운용,한국투자미국장기국채UH(채권-재간접)C-Pe,-0.32,0.64,1.18,0,5,재간접투자,0,0.48
한국투자신탁운용,한국투자미국장기국채UH(채권-재간접)C-W,-2.25,-2.25,-2.25,0,5,재간접투자,0,0.25
한국투자신탁운용,한국투자미국장기국채UH(채권-재간접)C-e,-0.32,0.62,1.14,0,5,재간접투자,0,0.55
한국투자신탁운용,한국투자법인용달러MMF(USD)C,0.37,1.12,2.42,5.03,6,MMF(법인),0,0.3
한국투자신탁운용,한국투자법인용달러MMF(USD)C-I,0.39,1.17,-0.17,1.56,6,MMF(법인),0,0.12
한국투자신탁운용,한국투자법인용달러MMF(USD)C-e,0.38,1.15,2.48,5.14,6,MMF(법인),0,0.19
한국투자신탁운용,한국투자베트남그로스UH증권자A,8.86,8.02,9.05,29.3,2,주식형,1,1.828
한국투자신탁운용,한국투자베트남그로스UH증권자Ae,8.9,8.14,9.3,29.88,2,주식형,0.5,1.378
한국투자신탁운용,한국투자베트남그로스UH증권자C,8.81,7.86,8.71,28.53,2,주식형,0,2.428
한국투자신탁운용,한국투자베트남그로스UH증권자Ce,8.9,8.13,9.27,29.81,2,주식형,0,1.428
한국투자신탁운용,한국투자베트남그로스증권자A,4.07,-2.12,2.57,13.95,2,주식형,1,1.828
한국투자신탁운용,한국투자베트남그로스증권자Ae,4.11,-2.01,2.81,14.47,2,주식형,0.5,1.378
한국투자신탁운용,한국투자베트남그로스증권자C,4.01,-2.28,2.25,13.27,2,주식형,0,2.428
한국투자신탁운용,한국투자베트남그로스증권자C-W,4.15,-1.89,3.05,14.99,2,주식형,0,0.928
한국투자신탁운용,한국투자베트남그로스증권자Ce,4.1,-2.02,2.78,14.41,2,주식형,0,1.428
한국투자신탁운용,한국투자중소밸류증권형A(주식),1.67,-0.37,1.9,7.05,2,주식형,0.5,1.3
한국투자신탁운용,한국투자중소밸류증권형Ae(주식),1.72,-0.21,2.22,7.73,2,주식형,0.5,0.68
한국투자신탁운용,한국투자중소밸류증권형C(주식),1.65,-0.44,1.77,6.76,2,주식형,0,1.57
한국투자신탁운용,한국투자중소밸류증권형C-G(주식),1.67,-0.36,1.92,7.09,2,주식형,0,1.27
한국투자신탁운용,한국투자중소밸류증권형C-P(주식),1.65,-0.42,1.79,6.82,2,주식형,0,1.52
한국투자신탁운용,한국투자중소밸류증권형C-Pe(주식),1.69,-0.31,2.04,7.33,2,주식형,0,1.045
한국투자신탁운용,한국투자중소밸류증권형Ce(주식),1.69,-0.29,2.06,7.38,2,주식형,0,1
한국투자신탁운용,한국투자코스닥두배로(주식-재간접파생)A-e,-8.36,-27.85,-36.89,-41.1,1,파생상품,0.5,0.548
한국투자신탁운용,한국투자코스닥두배로(주식-재간접파생)C-e,-8.38,-27.91,-36.99,-41.27,1,파생상품,0,0.818
한국투자신탁운용,한국투자크레딧포커스ESG1호(채권)A,0.34,1.32,2.92,6.12,5,채권형,0.02,0.391
한국투자신탁운용,한국투자크레딧포커스ESG1호(채권)A-e,0.35,1.34,2.98,6.23,5,채권형,0.01,0.286
한국투자신탁운용,한국투자크레딧포커스ESG1호(채권)C,0.34,1.31,2.91,6.1,5,채권형,0,0.411
한국투자신탁운용,한국투자크레딧포커스ESG1호(채권)C-P,0.34,1.31,2.91,6.1,5,채권형,0,0.406
한국투자신탁운용,한국투자크레딧포커스ESG1호(채권)C-Pe,0.35,1.34,2.97,6.22,5,채권형,0,0.294
한국투자신탁운용,한국투자크레딧포커스ESG1호(채권)C-W,0.35,1.37,3.03,6.34,5,채권형,0,0.181
한국투자신탁운용,한국투자크레딧포커스ESG1호(채권)C-e,0.34,1.33,2.95,6.18,5,채권형,0,0.331
한국투자신탁운용,한국투자한국4차산업증권자1호(주식)A,-2.72,-6.58,-13.51,-9.97,2,주식형,1,0.98
한국투자신탁운용,한국투자한국4차산업증권자1호(주식)A-e,-2.7,-6.52,-13.4,-9.74,2,주식형,0.5,0.73
한국투자신탁운용,한국투자한국4차산업증권자1호(주식)C,-2.77,-6.7,-13.74,-10.42,2,주식형,0,1.48
한국투자신탁운용,한국투자한국4차산업증권자1호(주식)C-P,-2.76,-6.69,-13.72,-10.37,2,주식형,0,1.43
한국투자신탁운용,한국투자한국4차산업증권자1호(주식)C-Pe,-2.72,-6.58,-13.5,-9.95,2,주식형,0,0.955
한국투자신탁운용,한국투자한국4차산업증권자1호(주식)C-W,-2.68,-6.46,-13.29,-9.51,2,주식형,0,0.48
한국투자신탁운용,한국투자한국4차산업증권자1호(주식)C-e,-2.72,-6.58,-13.51,-9.97,2,주식형,0,0.98
한화자산운용,한화글로벌헬스케어(주식)A,-4.57,-9.45,-6.76,-2.09,3,주식형,1,1.6
한화자산운용,한화글로벌헬스케어(주식)A-e,-4.54,-9.36,-6.59,-1.73,3,주식형,0.5,1.241
한화자산운용,한화글로벌헬스케어(주식)B-e,-4.56,-9.4,-6.67,-1.89,3,주식형,0,1.401
한화자산운용,한화글로벌헬스케어(주식)B1,-4.65,-9.64,-7.14,-2.88,3,주식형,0,2.401
한화자산운용,한화글로벌헬스케어(주식)W,-4.51,-9.28,-6.43,-1.4,3,주식형,0,0.901
한화자산운용,한화내일받는단기국공채A(채권),0.27,0.86,1.81,3.78,6,채권형,0.2,0.107
한화자산운용,한화내일받는단기국공채Ae(채권),0.27,0.86,1.82,3.78,6,채권형,0.1,0.102
한화자산운용,한화내일받는단기국공채C(채권),0.26,0.82,1.74,3.63,6,채권형,0,0.247
한화자산운용,한화내일받는단기국공채C-G(채권),0.26,0.84,1.78,3.71,6,채권형,0,0.177
한화자산운용,한화내일받는단기국공채C-P(채권),0.26,0.83,1.76,3.67,6,채권형,0,0.207
한화자산운용,한화내일받는단기국공채C-Pe(채권),0.26,0.85,1.79,3.73,6,채권형,0,0.152
한화자산운용,한화내일받는단기국공채C-W(채권),0.27,0.86,1.82,3.79,6,채권형,0,0.097
한화자산운용,한화내일받는단기국공채Ce(채권),0.26,0.84,1.78,3.71,6,채권형,0,0.172
한화자산운용,한화내일받는단기국공채I(채권),0.27,0.85,1.8,1.35,6,채권형,0,0.127
한화자산운용,한화연금저축글로벌헬스케어C,-4.57,-9.46,-6.78,-2.1,3,주식형,0,1.612
한화자산운용,한화연금저축글로벌헬스케어C-e,-4.53,-9.35,-6.56,-1.66,3,주식형,0,1.162
한화자산운용,한화중국본토증권H(주식)A,3.34,11.11,13.59,23.29,2,주식형,1.2,1.78
한화자산운용,한화중국본토증권H(주식)Ae,3.39,11.24,13.87,23.9,2,주식형,0.5,1.28
한화자산운용,한화중국본토증권H(주식)C-P,3.39,11.27,13.93,24.02,2,주식형,0,1.18
한화자산운용,한화중국본토증권H(주식)C-Pe,3.41,11.32,14.03,24.24,2,주식형,0,1
한화자산운용,한화중국본토증권H(주식)C-W,3.43,11.37,14.15,24.51,2,주식형,0,0.78
한화자산운용,한화중국본토증권H(주식)C1,3.3,10.98,13.32,22.72,2,주식형,0,2.28
한화자산운용,한화중국본토증권H(주식)Ce,3.33,11.09,13.54,23.17,2,주식형,0,1.88
한화자산운용,한화코리아밸류채권(채권))C-Pe,0.25,1.14,2.52,5.28,5,채권형,0,0.267
한화자산운용,한화코리아밸류채권(채권)A,0.24,1.14,2.51,5.26,5,채권형,0.3,0.282
한화자산운용,한화코리아밸류채권(채권)A-e,0.25,1.15,2.54,5.31,5,채권형,0.15,0.232
한화자산운용,한화코리아밸류채권(채권)C,0.23,1.1,2.44,5.12,5,채권형,0,0.412
한화자산운용,한화코리아밸류채권(채권)C-P,0.24,-4.16,-2.87,-0.3,5,채권형,0,0.352
한화자산운용,한화코리아밸류채권(채권)C-e,0.24,1.12,2.47,5.18,5,채권형,0,0.362
한화자산운용,한화코리아밸류채권(채권)Cw,0.26,1.18,2.6,5.4,5,채권형,0,0.102
현대인베스트먼트자산운용,현대인베스트코스닥벤처(주식혼합)A,2.53,-9.61,-15.64,-6.03,1,주식혼합형,1,1.345
현대인베스트먼트자산운용,현대인베스트코스닥벤처(주식혼합)A-e,2.55,-9.54,-15.51,-5.75,1,주식혼합형,0.5,1.045
현대인베스트먼트자산운용,현대인베스트코스닥벤처(주식혼합)C,2.49,-9.7,-15.82,-6.39,1,주식혼합형,0,1.745
현대인베스트먼트자산운용,현대인베스트코스닥벤처(주식혼합)C-e,2.54,-9.59,-15.6,-5.93,1,주식혼합형,0,1.245
현대자산운용,현대뉴현대밸류플러스1호(주식)A,0.37,-4.95,-10.74,7.91,2,주식형,1,1.5
현대자산운용,현대뉴현대밸류플러스1호(주식)C,0.31,-5.12,-11.08,7.14,2,주식형,0,2.22
현대자산운용,현대뉴현대밸류플러스1호(주식)Ce,0.35,-5,-10.84,7.67,2,주식형,0,1.72
